filename,category,label,full_path
me (1378).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1378).jpg
pi (1245).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1245).jpg
pi (18).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (18).jpg
pi (874).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (874).jpg
gl (891).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (891).jpg
me (728).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (728).jpg
gl (621).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (621).jpg
pi (132).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (132).jpg
no (833).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (833).jpg
no (197).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (197).jpg
no (850).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (850).jpg
pi (863).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (863).jpg
no (1509).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1509).jpg
gl (969).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (969).jpg
pi (1323).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1323).jpg
me (740).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (740).jpg
gl (822).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (822).jpg
gl (449).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (449).jpg
no (622).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (622).jpg
no (1252).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1252).jpg
me (1536).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1536).jpg
pi (882).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (882).jpg
me (331).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (331).jpg
me (1160).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1160).jpg
gl (139).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (139).jpg
no (871).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (871).jpg
pi (206).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (206).jpg
gl (938).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (938).jpg
pi (748).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (748).jpg
pi (703).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (703).jpg
gl (263).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (263).jpg
pi (400).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (400).jpg
me (789).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (789).jpg
no (400).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (400).jpg
no (1315).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1315).jpg
no (1457).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1457).jpg
me (1027).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1027).jpg
pi (467).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (467).jpg
gl (1295).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1295).jpg
me (185).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (185).jpg
gl (239).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (239).jpg
me (1400).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1400).jpg
no (658).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (658).jpg
me (417).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (417).jpg
no (1425).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1425).jpg
gl (237).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (237).jpg
me (1245).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1245).jpg
no (351).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (351).jpg
me (1344).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1344).jpg
pi (750).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (750).jpg
gl (404).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (404).jpg
pi (529).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (529).jpg
me (226).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (226).jpg
pi (1220).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1220).jpg
me (1194).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1194).jpg
no (447).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (447).jpg
gl (351).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (351).jpg
gl (286).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (286).jpg
pi (273).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (273).jpg
gl (333).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (333).jpg
pi (153).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (153).jpg
me (883).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (883).jpg
no (1189).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1189).jpg
gl (1265).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1265).jpg
me (1576).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1576).jpg
pi (969).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (969).jpg
me (1487).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1487).jpg
me (642).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (642).jpg
no (326).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (326).jpg
no (306).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (306).jpg
me (1213).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1213).jpg
gl (1163).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1163).jpg
me (37).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (37).jpg
gl (666).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (666).jpg
no (1423).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1423).jpg
gl (1542).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1542).jpg
gl (1463).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1463).jpg
me (1499).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1499).jpg
gl (346).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (346).jpg
gl (898).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (898).jpg
pi (438).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (438).jpg
no (588).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (588).jpg
me (1230).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1230).jpg
pi (387).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (387).jpg
gl (196).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (196).jpg
pi (1229).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1229).jpg
no (438).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (438).jpg
gl (208).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (208).jpg
no (502).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (502).jpg
me (1203).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1203).jpg
me (1058).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1058).jpg
gl (1174).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1174).jpg
me (220).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (220).jpg
me (542).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (542).jpg
pi (474).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (474).jpg
pi (755).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (755).jpg
me (1292).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1292).jpg
pi (771).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (771).jpg
pi (849).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (849).jpg
gl (1372).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1372).jpg
no (466).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (466).jpg
gl (1389).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1389).jpg
no (1293).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1293).jpg
no (441).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (441).jpg
gl (1480).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1480).jpg
no (232).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (232).jpg
pi (1525).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1525).jpg
no (239).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (239).jpg
me (1381).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1381).jpg
pi (629).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (629).jpg
gl (921).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (921).jpg
gl (658).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (658).jpg
gl (424).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (424).jpg
pi (291).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (291).jpg
no (214).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (214).jpg
gl (546).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (546).jpg
no (1246).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1246).jpg
no (1343).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1343).jpg
me (875).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (875).jpg
me (231).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (231).jpg
gl (705).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (705).jpg
me (1249).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1249).jpg
me (217).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (217).jpg
me (1264).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1264).jpg
pi (396).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (396).jpg
me (32).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (32).jpg
pi (1535).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1535).jpg
no (949).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (949).jpg
gl (1109).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1109).jpg
me (847).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (847).jpg
me (306).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (306).jpg
pi (1528).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1528).jpg
no (61).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (61).jpg
me (1212).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1212).jpg
me (898).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (898).jpg
gl (409).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (409).jpg
pi (527).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (527).jpg
no (614).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (614).jpg
no (451).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (451).jpg
pi (1572).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1572).jpg
pi (27).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (27).jpg
gl (640).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (640).jpg
me (556).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (556).jpg
pi (931).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (931).jpg
no (637).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (637).jpg
no (632).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (632).jpg
me (880).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (880).jpg
gl (1063).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1063).jpg
pi (1302).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1302).jpg
pi (1533).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1533).jpg
me (869).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (869).jpg
no (695).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (695).jpg
pi (191).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (191).jpg
gl (1147).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1147).jpg
gl (1014).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1014).jpg
me (1285).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1285).jpg
no (1166).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1166).jpg
no (1338).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1338).jpg
me (1214).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1214).jpg
pi (1071).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1071).jpg
pi (900).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (900).jpg
no (1317).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1317).jpg
no (1228).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1228).jpg
pi (309).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (309).jpg
me (1237).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1237).jpg
me (276).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (276).jpg
no (834).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (834).jpg
no (1281).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1281).jpg
me (1489).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1489).jpg
gl (1426).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1426).jpg
gl (1263).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1263).jpg
gl (206).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (206).jpg
me (1152).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1152).jpg
gl (1026).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1026).jpg
me (291).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (291).jpg
gl (1239).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1239).jpg
pi (1333).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1333).jpg
pi (590).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (590).jpg
me (158).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (158).jpg
gl (1378).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1378).jpg
no (677).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (677).jpg
no (1362).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1362).jpg
gl (506).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (506).jpg
gl (1395).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1395).jpg
pi (1056).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1056).jpg
me (346).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (346).jpg
pi (708).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (708).jpg
no (1404).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1404).jpg
pi (351).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (351).jpg
pi (1217).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1217).jpg
no (379).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (379).jpg
pi (176).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (176).jpg
me (518).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (518).jpg
me (406).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (406).jpg
me (765).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (765).jpg
pi (354).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (354).jpg
pi (552).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (552).jpg
no (675).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (675).jpg
me (1500).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1500).jpg
pi (1400).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1400).jpg
gl (1293).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1293).jpg
pi (239).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (239).jpg
pi (1253).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1253).jpg
pi (488).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (488).jpg
no (24).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (24).jpg
gl (837).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (837).jpg
no (606).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (606).jpg
gl (1549).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1549).jpg
pi (988).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (988).jpg
gl (1161).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1161).jpg
pi (980).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (980).jpg
pi (144).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (144).jpg
me (1067).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1067).jpg
no (1327).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1327).jpg
no (1016).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1016).jpg
gl (1525).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1525).jpg
pi (1350).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1350).jpg
me (1125).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1125).jpg
gl (162).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (162).jpg
me (42).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (42).jpg
pi (851).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (851).jpg
no (1266).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1266).jpg
gl (1203).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1203).jpg
gl (1291).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1291).jpg
gl (1).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1).jpg
no (542).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (542).jpg
no (55).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (55).jpg
gl (150).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (150).jpg
pi (743).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (743).jpg
gl (322).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (322).jpg
gl (44).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (44).jpg
no (956).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (956).jpg
no (1088).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1088).jpg
gl (1390).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1390).jpg
gl (939).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (939).jpg
no (1491).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1491).jpg
pi (1507).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1507).jpg
no (825).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (825).jpg
pi (398).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (398).jpg
pi (1417).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1417).jpg
me (910).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (910).jpg
no (37).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (37).jpg
no (798).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (798).jpg
gl (885).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (885).jpg
gl (1497).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1497).jpg
me (1526).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1526).jpg
me (416).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (416).jpg
no (1030).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1030).jpg
pi (1401).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1401).jpg
me (1235).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1235).jpg
no (767).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (767).jpg
no (478).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (478).jpg
no (1015).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1015).jpg
gl (43).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (43).jpg
no (1215).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1215).jpg
gl (1121).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1121).jpg
me (1000).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1000).jpg
me (1015).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1015).jpg
gl (238).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (238).jpg
gl (38).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (38).jpg
pi (859).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (859).jpg
no (364).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (364).jpg
me (388).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (388).jpg
gl (1543).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1543).jpg
gl (1554).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1554).jpg
gl (1302).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1302).jpg
gl (946).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (946).jpg
gl (709).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (709).jpg
me (124).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (124).jpg
no (1301).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1301).jpg
pi (448).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (448).jpg
gl (288).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (288).jpg
pi (1463).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1463).jpg
no (872).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (872).jpg
me (706).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (706).jpg
me (1189).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1189).jpg
pi (102).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (102).jpg
no (691).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (691).jpg
me (105).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (105).jpg
me (1116).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1116).jpg
no (1436).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1436).jpg
gl (1216).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (1216).jpg
no (1223).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1223).jpg
pi (1230).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1230).jpg
me (1010).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1010).jpg
pi (1012).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1012).jpg
pi (1374).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1374).jpg
gl (267).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (267).jpg
gl (430).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (430).jpg
gl (94).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (94).jpg
me (81).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (81).jpg
pi (691).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (691).jpg
pi (1534).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1534).jpg
gl (186).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (186).jpg
me (1250).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1250).jpg
pi (390).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (390).jpg
gl (498).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (498).jpg
gl (700).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (700).jpg
pi (1491).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1491).jpg
pi (1488).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (1488).jpg
gl (579).jpg,glioma,0,D:\.FyP New Vesion\dataset\glioma\gl (579).jpg
no (1590).jpg,notumor,2,D:\.FyP New Vesion\dataset\notumor\no (1590).jpg
pi (460).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (460).jpg
me (1473).jpg,meningioma,1,D:\.FyP New Vesion\dataset\meningioma\me (1473).jpg
pi (53).jpg,pituitary,3,D:\.FyP New Vesion\dataset\pituitary\pi (53).jpg
